SITE ID,SITE NAME,SUB REGION,CLASSIFICATION,CLASS,CONTRACTOR,REGIONAL SUPERVISOR,SDM,Lat,Long,Other remarks,
606263,Muyenga Chez Johnson,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.301126667,32.608285,,
606266,Pajulu,Arua  ,Rural,C,I-Engineering,Innocent Ayiko,Allan Kavuma,3.04028457,30.88787811,,
606246,Senge,Mityana ,Urban,B,Camusat,Patrick Kinyera,Faridah Nantege,0.4058446,32.5114396,,
606255,Kireka_Kamuli 2,Kampala East  ,Urban,B,Netis,Benbridge Mulongo,William Bwire,0.354058333,32.65469333,,
606265,Nalumunye,Kampala West ,Urban,B,Camusat,Christopher Alituha,Faridah Nantege,0.24808446,32.5324562,,
606321,Acowa/Atumasiko Cell,Soroti  ,Rural,C,Netis,Moses Wandera,William Bwire,2.072949567,33.80025735,,
606271,Nkumba,Kampala West ,Urban,B,Camusat,Christopher Alituha,Faridah Nantege,0.072565,32.513955,,
606349,Elizabeth Royal Appartments,Kampala East  ,Urban,B,Netis,Benbridge Mulongo,William Bwire,0.328778333,32.59435167,,
606344,Moroto Tank Hill,Soroti  ,Rural,C,Netis,Moses Wandera,William Bwire,2.536675,34.66685167,,
606354,Tirupati Mazima Mall ,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.30022,32.59663333,,
606352,FIL Courts,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.3085433,32.6207233,,
606328,Kyamukama,Lira ,Rural,C,I-Engineering,Latima Musoke,Allan Kavuma,1.44021158,32.15868811,,
606333,Byebega,Hoima  ,Rural,C,I-Engineering,Latima Musoke,Allan Kavuma,1.4963825,31.6406761,,
606323,Kalyango,Hoima  ,Rural,B,Camusat,Patrick Kinyera,Faridah Nantege,0.827016667,31.781385,,
606327,Waibingo,Kampala North,Rural,C,I-Engineering,Robert Otim,Allan Kavuma,1.30168026,32.65002672,,
606338,Nabiswera,Kampala North,Rural,C,I-Engineering,Robert Otim,Allan Kavuma,1.47048799,32.27008745,,
606345,Nkanja,Fort Portal   ,Urban,B,Camusat,Stephen Rwabwogo,Faridah Nantege,0.376415,31.067345,,
606351,Mubanda,Mukono ,Urban,B,Netis,Samuel Naseke,William Bwire,0.23586,32.67671833,,
606356,Bubeke Island,Masaka ,Urban,B,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.323948333,32.59110667,,
606359,Luwafu Rooftop,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.27239,32.59012167,,
606331,Komamboga Zone,Luwero ,Urban,B,Netis,Benbridge Mulongo,William Bwire,0.38248053,32.5920331,,
606353,Misozi/Nyamarunda,Hoima  ,Urban,C,Camusat,Stephen Rwabwogo,Faridah Nantege,0.872855,31.00717,,
606225,Mabirizi Complex 2,Kampala East  ,Urban,B,Netis,Salim Kinene,William Bwire,0.315113333,32.577635,,
606337,Mutungo Zone/Kitintale 2,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.3097961,32.6393563,,
606342,Butogo,Fort Portal   ,Urban,C,Camusat,Stephen Rwabwogo,Faridah Nantege,0.7240499,29.9774169,,
606355,Byenkende/Lugalama,Masaka ,Urban,B,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.7916469,31.3431144,,
606346,Kisugu South B/Namuwongo C,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.307595,32.60590833,,
606336,Kapeke/Nsala,Hoima  ,Rural,C,Camusat,Patrick Kinyera,Faridah Nantege,0.902035,31.80411333,,
606296,Tuba_Kulambiro,Luwero ,Urban,B,Netis,Benbridge Mulongo,William Bwire,0.38015136,32.6129272,,
606282,Busanza,Kabale  ,Urban,C,Camusat,Denis Masaba,Faridah Nantege,-1.2050057,29.5997772,,
606357,Kambugu(Bihanga 2),Mbarara ,Urban,B,Camusat,Thomasi Seruyange,Faridah Nantege,-0.2670517,30.4069667,,
606343,Kyabitondo/Kihyo,Fort Portal   ,Urban,C,Camusat,Stephen Rwabwogo,Faridah Nantege,0.382225,30.11396333,,
606358,Rushekye(Bwindi 2),Kabale  ,Urban,C,Camusat,Denis Masaba,Faridah Nantege,-1.150711966,29.74018595,,
606397,O'Kla Guest House(Mutara House B),Kampala West ,Urban,B,Camusat,Christopher Alituha,Faridah Nantege,0.291166667,32.56959667,,
606386,Kasswa(1100B Kamira),Luwero ,Rural,C,I-Engineering,Robert Otim,Allan Kavuma,0.95614519,32.68108871,,
606390,Ovino Shopping Mall,Kampala North,Urban,B,I-Engineering,Joash Lubwama,Allan Kavuma,0.31018,32.57107,,
606384,Karon House(Katwe Capacity),Kampala West ,Urban,B,Camusat,Christopher Alituha,Faridah Nantege,0.288343333,32.568395,,
606383,Buraru,Hoima  ,Rural,C,Camusat,Stephen Rwabwogo,Faridah Nantege,1.439108333,31.45594667,,
606341,Piida A(Butiaba Port),Hoima  ,Rural,B,I-Engineering,Latima Musoke,Allan Kavuma,1.818073333,31.32712,,
606387,Malukhu Drive,Mbale  ,Rural,B,Netis,Jude Musana,William Bwire,1.07030693,34.17448905,,
606388,Kisalosalo(Mulimira A),Luwero ,Urban,B,Netis,Benbridge Mulongo,William Bwire,0.354985,32.58651833,,
606395,Kansanga Kizungu Zone,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.280101667,32.59798167,,
606389,Kiwenda TC,Luwero ,Urban,B,Netis,Benbridge Mulongo,William Bwire,0.548341667,32.62761333,,
606385,Vanguard Gulu,Gulu ,Rural,B,I-Engineering,Moses Kaganda,Allan Kavuma,2.7626689,32.309369,,
606396,Nampanyi(Isimba Hydro),Luwero ,Urban,C,Netis,Samuel Naseke,William Bwire,0.773136667,33.03695333,,
606398,Kihande,Hoima  ,Rural,C,I-Engineering,Latima Musoke,Allan Kavuma,1.6734252,31.7004847,,
606367,Bugonga 2,Kampala West ,Urban,C,Camusat,Christopher Alituha,Faridah Nantege,0.05131,32.46511167,,
606363,Makindye,Kampala South ,Urban,C,Netis,Salim Kinene,William Bwire,0.290536667,32.58112,,
606366,Mackenzie,Kampala East  ,Urban,C,Netis,Benbridge Mulongo,William Bwire,0.340088333,32.59475,,
606516,Karuma Mobile BTS,Lira ,Rural,C,I-Engineering,Latima Musoke,Allan Kavuma,2.25000123,32.25967109,,
606407,Adyeda,Lira ,Rural,C,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.02309919,32.71774252,,
606401,Lutengo,Mukono ,Urban,B,Netis,Samuel Naseke,William Bwire,0.4134383,32.789315,,
606409,Takajjunge,Mukono ,Urban,B,Netis,Samuel Naseke,William Bwire,0.382716433,32.76842792,,
606415,Nsambya East,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.295181667,32.58911333,,
606403,Magigye,Luwero ,Urban,B,Netis,Benbridge Mulongo,William Bwire,0.488903333,32.60634,,
606434,Albert Cook Road,Mityana ,Urban,B,Camusat,Christopher Alituha,Faridah Nantege,0.30932375,32.55752218,,
606435,Emperor Hotel,Kampala East  ,Urban,B,Netis,Benbridge Mulongo,William Bwire,0.3770167,32.6369983,,
606470,Liam Hostel,Kampala East  ,Urban,B,Netis,Benbridge Mulongo,William Bwire,0.3503383,32.636408,,
606404,Kayebe,Luwero ,Urban,B,Netis,Benbridge Mulongo,William Bwire,0.4443,32.62320333,,
606408,Bata,Soroti  ,Rural,C,Netis,Moses Wandera,William Bwire,2.067086667,33.21102,,
606463,Mukevero House Nsambya,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.297568333,32.59234167,,
606406,Alik,Lira ,Rural,C,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.311855,32.89115667,,
606410,Barr,Lira ,Rural,C,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.24705,33.04125667,,
606433,Nyanza South,Mbale  ,Rural,C,Netis,Jude Musana,William Bwire,1.072175,34.11861167,,
606391,Mpala 2 ,Kampala West ,Urban,B,Camusat,Christopher Alituha,Faridah Nantege,0.103861667,32.50342667,,
606402,Bethany Highschool Naalya,Kampala East  ,Urban,B,Netis,Benbridge Mulongo,William Bwire,0.3662434,32.645443,,
606442,Kileku Zone (Bweyogere_RT_B),Kampala East  ,Urban,B,Netis,Samuel Naseke,William Bwire,0.345891733,32.67111798,,
606443,Kabumbi East (Nansana_Naluvule_B),Mityana ,Urban,B,Camusat,Patrick Kinyera,Faridah Nantege,0.3925754,32.4773346,,
606427,Nansana East (Kibwa_C,Mityana ,Urban,B,Camusat,Patrick Kinyera,Faridah Nantege,0.36617363,32.53057655,,
606493,Mutungo Ring road,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.3186405,32.64325,,
606400,Bukabala Zone,Mukono ,Urban,C,Netis,Samuel Naseke,William Bwire,0.392416667,33.17403167,,
606489,Namasuba Masajja,Kampala West ,Urban,B,Camusat,Christopher Alituha,Faridah Nantege,0.27246,32.563245,,
606492,Nantabulirwa,Kampala East  ,Urban,B,Netis,Samuel Naseke,William Bwire,0.359924367,32.70614808,,
606498,Margaritha Palace Hotel (Adyel_C Quality),Lira ,Rural,B,I-Engineering,Muhamood Kyongo,Allan Kavuma,2.258403333,32.894995,,
606422,Kilwanila,Kampala North,Urban,B,I-Engineering,Robert Otim,Allan Kavuma,0.46671641,32.57451562,,
606424,Kitegomba,Luwero ,Urban,B,Netis,Benbridge Mulongo,William Bwire,0.44800652,32.58550314,,
606486,Dona House,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.285433333,32.58093,,
606477,Buwoya,Jinja ,Urban,C,Netis,Emmanuel Kafuko,William Bwire,0.5920093,33.45990815,,
606413,Euata,Arua  ,Rural,B,I-Engineering,Innocent Ayiko,Allan Kavuma,2.9719721,30.922311,,
606447,Nakuwadde,Mityana ,Urban,B,Camusat,Patrick Kinyera,Faridah Nantege,0.33194897,32.51799592,,
606418,Katadoba,Fort Portal   ,Urban,C,Camusat,Stephen Rwabwogo,Faridah Nantege,0.1685,30.06505333,,
606494,Katuuso,Kampala South ,Urban,B,Netis,Salim Kinene,William Bwire,0.26337,32.61665,,
606448,Kawempe Jinja Karoli,Kampala North,Urban,B,I-Engineering,Joash Lubwama,Allan Kavuma,0.38277782,32.5457354,,
606437,Maganjo Nabweru,Kampala North,Urban,B,I-Engineering,Joash Lubwama,Allan Kavuma,0.39793052,32.54805753,,
606439,Nangwa,Mukono ,Urban,B,Netis,Samuel Naseke,William Bwire,0.336598333,32.79689667,,
606417,Abili,Gulu ,Rural,C,I-Engineering,Moses Kaganda,Allan Kavuma,2.69578487,32.31548729,,
606411,Oluodri,Arua  ,Rural,C,I-Engineering,Innocent Ayiko,Allan Kavuma,3.07160893,30.94031023,,
606461,Akisim,Soroti  ,Rural,C,Netis,Moses Wandera,William Bwire,2.028729433,33.64171855,,
606405,Kanyogoga,Mityana ,Urban,C,Camusat,Patrick Kinyera,Faridah Nantege,0.422023333,31.27902333,,
606471,Kyamugongo,Luwero ,Urban,C,Netis,Samuel Naseke,William Bwire,0.943555,32.8802,,
606472,Nakawali,Mukono ,Urban,B,Netis,Samuel Naseke,William Bwire,0.16365,32.97048,,
606462,Kyaguzi,Hoima  ,Rural,C,I-Engineering,Latima Musoke,Allan Kavuma,1.82447319,31.70788921,,
606449,Omiya Anyima,Gulu ,Rural,C,I-Engineering,Moses Kaganda,Allan Kavuma,3.26673183,33.20943683,,
606392,Atede,Gulu ,Rural,C,I-Engineering,Moses Kaganda,Allan Kavuma,2.7778841,32.3802401,,
606428,Nabusugwe,Kampala East  ,Urban,B,Netis,Benbridge Mulongo,William Bwire,0.42376345,32.677095,,
606491,Kirinyabigo,Kampala North,Urban,B,I-Engineering,Robert Otim,Allan Kavuma,0.43164981,32.5235635,,
606445,Nabiganda,Mbale  ,Rural,C,Netis,Jude Musana,William Bwire,0.971378333,34.06164833,,
606497,Rwemikoma,Fort Portal   ,Urban,C,Camusat,Thomasi Seruyange,Faridah Nantege,0.0444083,30.871105,,
606474,Rugashari,Hoima  ,Urban,B,Camusat,Stephen Rwabwogo,Faridah Nantege,1.086883333,30.82068667,,
606495,Nangabo,Kampala North,Urban,B,I-Engineering,Robert Otim,Allan Kavuma,0.32507252,32.55940614,,
606490,Lunene,Masaka ,Urban,C,Camusat,M Patrick Kalibbala,Faridah Nantege,0.2431787,32.0619174,,
606441,Birembo,Hoima  ,Urban,B,Camusat,Stephen Rwabwogo,Faridah Nantege,0.955733333,31.14761167,,
606485,Limu,Gulu ,Rural,B,I-Engineering,Moses Kaganda,Allan Kavuma,2.7787616,32.3035529,,
606452,Kibuku,Mbale  ,Rural,C,Netis,Jude Musana,William Bwire,1.0471579,33.7980547,,
606487,Nkene,Luwero ,Urban,C,I-Engineering,Robert Otim,Allan Kavuma,0.53844712,32.4734252,,
